graph_id,node_id,label,train_mask,val_mask,test_mask,feat,X,Y,Z
969,25,1.0,,,,1.0,28.0,20.0,0.0
969,26,3.0,,,,3.0,12.0,33.0,0.0
969,27,0.0,,,,0.0,5.0,9.0,0.0
969,28,0.0,,,,0.0,8.0,27.0,0.0
969,29,3.0,,,,3.0,45.0,4.0,0.0
969,30,1.0,,,,1.0,47.0,39.0,0.0
969,31,1.0,,,,1.0,18.0,24.0,0.0
969,32,1.0,,,,1.0,13.0,13.0,0.0
969,33,3.0,,,,3.0,19.0,29.0,0.0
969,34,1.0,,,,1.0,26.0,34.0,0.0
969,35,3.0,,,,3.0,4.0,16.0,0.0
969,36,4.0,,,,4.0,11.0,45.0,0.0
969,37,1.0,,,,1.0,16.0,43.0,0.0
969,38,0.0,,,,0.0,34.0,12.0,0.0
969,39,0.0,,,,0.0,1.0,49.0,0.0
969,40,0.0,,,,0.0,30.0,46.0,0.0
969,41,0.0,,,,0.0,2.0,26.0,0.0
969,42,3.0,,,,3.0,17.0,28.0,0.0
969,43,0.0,,,,0.0,46.0,7.0,0.0
969,44,1.0,,,,1.0,50.0,47.0,0.0
969,45,0.0,,,,0.0,7.0,18.0,0.0
969,46,1.0,,,,1.0,6.0,17.0,0.0
969,47,3.0,,,,3.0,14.0,8.0,0.0
969,48,3.0,,,,3.0,42.0,42.0,0.0
969,49,0.0,,,,0.0,39.0,30.0,0.0
969,50,1.0,,,,1.0,3.0,40.0,0.0
970,0,0.0,,,,0.0,55.0,63.0,0.0
970,1,3.0,,,,3.0,10.0,14.0,0.0
970,2,3.0,,,,3.0,57.0,59.0,0.0
970,3,3.0,,,,3.0,52.0,54.0,0.0
970,4,2.0,,,,2.0,7.0,33.0,0.0
970,5,3.0,,,,3.0,80.0,50.0,0.0
970,6,3.0,,,,3.0,83.0,61.0,0.0
970,7,3.0,,,,3.0,44.0,12.0,0.0
970,8,0.0,,,,0.0,72.0,9.0,0.0
970,9,3.0,,,,3.0,26.0,31.0,0.0
970,10,3.0,,,,3.0,49.0,76.0,0.0
970,11,4.0,,,,4.0,59.0,44.0,0.0
970,12,3.0,,,,3.0,14.0,2.0,0.0
970,13,3.0,,,,3.0,32.0,41.0,0.0
970,14,3.0,,,,3.0,2.0,24.0,0.0
970,15,3.0,,,,3.0,48.0,77.0,0.0
970,16,0.0,,,,0.0,78.0,17.0,0.0
970,17,1.0,,,,1.0,56.0,72.0,0.0
970,18,0.0,,,,0.0,25.0,69.0,0.0
970,19,0.0,,,,0.0,45.0,1.0,0.0
970,20,0.0,,,,0.0,5.0,13.0,0.0
970,21,0.0,,,,0.0,63.0,75.0,0.0
970,22,3.0,,,,3.0,3.0,35.0,0.0
970,23,0.0,,,,0.0,54.0,70.0,0.0
970,24,1.0,,,,1.0,19.0,38.0,0.0
970,25,1.0,,,,1.0,1.0,26.0,0.0
970,26,3.0,,,,3.0,71.0,15.0,0.0
970,27,3.0,,,,3.0,82.0,49.0,0.0
970,28,3.0,,,,3.0,69.0,37.0,0.0
970,29,3.0,,,,3.0,27.0,56.0,0.0
970,30,0.0,,,,0.0,51.0,6.0,0.0
970,31,2.0,,,,2.0,24.0,8.0,0.0
970,32,0.0,,,,0.0,9.0,25.0,0.0
970,33,3.0,,,,3.0,0.0,36.0,0.0
970,34,1.0,,,,1.0,31.0,0.0,0.0
970,35,1.0,,,,1.0,17.0,45.0,0.0
970,36,0.0,,,,0.0,73.0,64.0,0.0
970,37,1.0,,,,1.0,77.0,80.0,0.0
970,38,3.0,,,,3.0,60.0,47.0,0.0
970,39,0.0,,,,0.0,11.0,16.0,0.0
970,40,0.0,,,,0.0,4.0,84.0,0.0
970,41,1.0,,,,1.0,6.0,65.0,0.0
970,42,0.0,,,,0.0,85.0,34.0,0.0
970,43,0.0,,,,0.0,20.0,78.0,0.0
970,44,0.0,,,,0.0,36.0,67.0,0.0
970,45,3.0,,,,3.0,18.0,60.0,0.0
970,46,0.0,,,,0.0,84.0,85.0,0.0
970,47,0.0,,,,0.0,29.0,43.0,0.0
970,48,0.0,,,,0.0,28.0,39.0,0.0
970,49,3.0,,,,3.0,8.0,53.0,0.0
970,50,3.0,,,,3.0,64.0,62.0,0.0
970,51,0.0,,,,0.0,75.0,42.0,0.0
970,52,0.0,,,,0.0,47.0,58.0,0.0
970,53,1.0,,,,1.0,67.0,28.0,0.0
970,54,3.0,,,,3.0,61.0,73.0,0.0
970,55,0.0,,,,0.0,65.0,10.0,0.0
970,56,0.0,,,,0.0,16.0,52.0,0.0
970,57,1.0,,,,1.0,38.0,82.0,0.0
970,58,1.0,,,,1.0,34.0,32.0,0.0
970,59,2.0,,,,2.0,68.0,4.0,0.0
970,60,1.0,,,,1.0,42.0,46.0,0.0
970,61,1.0,,,,1.0,70.0,51.0,0.0
970,62,1.0,,,,1.0,12.0,40.0,0.0
970,63,1.0,,,,1.0,15.0,20.0,0.0
970,64,4.0,,,,4.0,35.0,48.0,0.0
970,65,3.0,,,,3.0,13.0,5.0,0.0
970,66,1.0,,,,1.0,41.0,27.0,0.0
970,67,1.0,,,,1.0,58.0,7.0,0.0
970,68,1.0,,,,1.0,39.0,30.0,0.0
970,69,0.0,,,,0.0,22.0,83.0,0.0
970,70,0.0,,,,0.0,40.0,74.0,0.0
970,71,2.0,,,,2.0,23.0,29.0,0.0
970,72,1.0,,,,1.0,46.0,81.0,0.0
970,73,1.0,,,,1.0,30.0,19.0,0.0
970,74,1.0,,,,1.0,50.0,22.0,0.0
970,75,0.0,,,,0.0,76.0,79.0,0.0
970,76,1.0,,,,1.0,33.0,55.0,0.0
970,77,0.0,,,,0.0,43.0,71.0,0.0
970,78,0.0,,,,0.0,53.0,21.0,0.0
970,79,1.0,,,,1.0,21.0,66.0,0.0
970,80,0.0,,,,0.0,79.0,68.0,0.0
970,81,0.0,,,,0.0,37.0,57.0,0.0
970,82,1.0,,,,1.0,81.0,11.0,0.0
970,83,0.0,,,,0.0,62.0,23.0,0.0
970,84,0.0,,,,0.0,74.0,18.0,0.0
970,85,1.0,,,,1.0,66.0,3.0,0.0
971,0,2.0,,,,2.0,36.0,41.0,0.0
971,1,2.0,,,,2.0,23.0,70.0,0.0
971,2,0.0,,,,0.0,27.0,23.0,0.0
971,3,2.0,,,,2.0,33.0,101.0,0.0
971,4,3.0,,,,3.0,48.0,98.0,0.0
971,5,2.0,,,,2.0,26.0,72.0,0.0
971,6,0.0,,,,0.0,75.0,58.0,0.0
971,7,3.0,,,,3.0,78.0,11.0,0.0
971,8,2.0,,,,2.0,9.0,13.0,0.0
971,9,2.0,,,,2.0,63.0,56.0,0.0
971,10,3.0,,,,3.0,83.0,77.0,0.0
971,11,2.0,,,,2.0,84.0,99.0,0.0
971,12,2.0,,,,2.0,42.0,91.0,0.0
971,13,2.0,,,,2.0,55.0,74.0,0.0
971,14,3.0,,,,3.0,56.0,73.0,0.0
971,15,3.0,,,,3.0,21.0,60.0,0.0
971,16,0.0,,,,0.0,87.0,5.0,0.0
971,17,3.0,,,,3.0,101.0,15.0,0.0
971,18,3.0,,,,3.0,79.0,100.0,0.0
971,19,3.0,,,,3.0,66.0,55.0,0.0
971,20,3.0,,,,3.0,8.0,2.0,0.0
971,21,2.0,,,,2.0,6.0,18.0,0.0
971,22,2.0,,,,2.0,40.0,75.0,0.0
971,23,4.0,,,,4.0,88.0,34.0,0.0
971,24,2.0,,,,2.0,10.0,44.0,0.0
971,25,2.0,,,,2.0,44.0,59.0,0.0
971,26,3.0,,,,3.0,70.0,64.0,0.0
971,27,2.0,,,,2.0,38.0,82.0,0.0
971,28,3.0,,,,3.0,93.0,40.0,0.0
971,29,3.0,,,,3.0,102.0,3.0,0.0
971,30,3.0,,,,3.0,82.0,92.0,0.0
971,31,2.0,,,,2.0,68.0,79.0,0.0
971,32,3.0,,,,3.0,51.0,12.0,0.0
971,33,3.0,,,,3.0,58.0,24.0,0.0
971,34,3.0,,,,3.0,35.0,95.0,0.0
971,35,3.0,,,,3.0,59.0,88.0,0.0
971,36,0.0,,,,0.0,15.0,4.0,0.0
971,37,2.0,,,,2.0,85.0,43.0,0.0
971,38,0.0,,,,0.0,97.0,45.0,0.0
971,39,3.0,,,,3.0,24.0,39.0,0.0
971,40,3.0,,,,3.0,0.0,21.0,0.0
971,41,3.0,,,,3.0,76.0,93.0,0.0
971,42,3.0,,,,3.0,89.0,10.0,0.0
971,43,0.0,,,,0.0,60.0,50.0,0.0
971,44,2.0,,,,2.0,81.0,25.0,0.0
971,45,0.0,,,,0.0,3.0,89.0,0.0
971,46,0.0,,,,0.0,53.0,104.0,0.0
971,47,3.0,,,,3.0,20.0,102.0,0.0
971,48,2.0,,,,2.0,39.0,87.0,0.0
971,49,2.0,,,,2.0,52.0,53.0,0.0
971,50,3.0,,,,3.0,41.0,38.0,0.0
971,51,3.0,,,,3.0,73.0,90.0,0.0
971,52,3.0,,,,3.0,71.0,9.0,0.0
971,53,2.0,,,,2.0,13.0,36.0,0.0
971,54,3.0,,,,3.0,43.0,28.0,0.0
971,55,0.0,,,,0.0,92.0,68.0,0.0
971,56,0.0,,,,0.0,67.0,69.0,0.0
971,57,0.0,,,,0.0,91.0,17.0,0.0
971,58,3.0,,,,3.0,5.0,35.0,0.0
971,59,0.0,,,,0.0,61.0,26.0,0.0
971,60,2.0,,,,2.0,18.0,8.0,0.0
971,61,2.0,,,,2.0,16.0,1.0,0.0
971,62,3.0,,,,3.0,22.0,30.0,0.0
971,63,3.0,,,,3.0,96.0,63.0,0.0
971,64,3.0,,,,3.0,28.0,49.0,0.0
971,65,3.0,,,,3.0,1.0,61.0,0.0
971,66,2.0,,,,2.0,86.0,42.0,0.0
971,67,0.0,,,,0.0,11.0,66.0,0.0
971,68,3.0,,,,3.0,47.0,62.0,0.0
971,69,0.0,,,,0.0,99.0,94.0,0.0
971,70,0.0,,,,0.0,45.0,48.0,0.0
971,71,2.0,,,,2.0,62.0,22.0,0.0
971,72,2.0,,,,2.0,34.0,20.0,0.0
971,73,2.0,,,,2.0,72.0,83.0,0.0
971,74,0.0,,,,0.0,64.0,67.0,0.0
971,75,3.0,,,,3.0,12.0,29.0,0.0
971,76,2.0,,,,2.0,103.0,96.0,0.0
971,77,2.0,,,,2.0,100.0,37.0,0.0
971,78,2.0,,,,2.0,29.0,27.0,0.0
971,79,0.0,,,,0.0,46.0,47.0,0.0
971,80,3.0,,,,3.0,37.0,84.0,0.0
971,81,0.0,,,,0.0,30.0,80.0,0.0
971,82,3.0,,,,3.0,98.0,65.0,0.0
971,83,3.0,,,,3.0,94.0,57.0,0.0
971,84,0.0,,,,0.0,65.0,86.0,0.0
971,85,0.0,,,,0.0,57.0,85.0,0.0
971,86,0.0,,,,0.0,104.0,14.0,0.0
971,87,3.0,,,,3.0,14.0,76.0,0.0
971,88,3.0,,,,3.0,74.0,6.0,0.0
971,89,3.0,,,,3.0,54.0,33.0,0.0
971,90,3.0,,,,3.0,2.0,0.0,0.0
971,91,0.0,,,,0.0,31.0,7.0,0.0
971,92,3.0,,,,3.0,69.0,97.0,0.0
971,93,3.0,,,,3.0,7.0,103.0,0.0
971,94,0.0,,,,0.0,32.0,46.0,0.0
971,95,2.0,,,,2.0,90.0,32.0,0.0
971,96,2.0,,,,2.0,50.0,71.0,0.0
971,97,0.0,,,,0.0,25.0,52.0,0.0
971,98,3.0,,,,3.0,95.0,16.0,0.0
971,99,0.0,,,,0.0,4.0,51.0,0.0
971,100,2.0,,,,2.0,17.0,31.0,0.0
971,101,3.0,,,,3.0,77.0,54.0,0.0
971,102,3.0,,,,3.0,49.0,81.0,0.0
971,103,3.0,,,,3.0,19.0,19.0,0.0
971,104,3.0,,,,3.0,80.0,78.0,0.0
972,0,0.0,,,,0.0,13.0,36.0,0.0
972,1,0.0,,,,0.0,55.0,31.0,0.0
972,2,1.0,,,,1.0,4.0,57.0,0.0
972,3,1.0,,,,1.0,1.0,19.0,0.0
972,4,0.0,,,,0.0,2.0,5.0,0.0
972,5,3.0,,,,3.0,56.0,42.0,0.0
972,6,1.0,,,,1.0,47.0,55.0,0.0
972,7,3.0,,,,3.0,12.0,37.0,0.0
972,8,1.0,,,,1.0,23.0,50.0,0.0
972,9,1.0,,,,1.0,0.0,3.0,0.0
972,10,3.0,,,,3.0,48.0,2.0,0.0
972,11,0.0,,,,0.0,18.0,41.0,0.0
972,12,1.0,,,,1.0,41.0,14.0,0.0
972,13,1.0,,,,1.0,10.0,22.0,0.0
972,14,1.0,,,,1.0,32.0,38.0,0.0
972,15,2.0,,,,2.0,58.0,32.0,0.0
972,16,3.0,,,,3.0,7.0,26.0,0.0
972,17,3.0,,,,3.0,45.0,10.0,0.0
972,18,1.0,,,,1.0,36.0,51.0,0.0
972,19,3.0,,,,3.0,44.0,7.0,0.0
972,20,1.0,,,,1.0,57.0,54.0,0.0
972,21,3.0,,,,3.0,19.0,11.0,0.0
972,22,1.0,,,,1.0,22.0,23.0,0.0
972,23,0.0,,,,0.0,35.0,49.0,0.0
972,24,3.0,,,,3.0,54.0,30.0,0.0
972,25,0.0,,,,0.0,46.0,0.0,0.0
972,26,1.0,,,,1.0,50.0,45.0,0.0
972,27,0.0,,,,0.0,59.0,33.0,0.0
972,28,3.0,,,,3.0,3.0,60.0,0.0
972,29,3.0,,,,3.0,21.0,27.0,0.0
972,30,3.0,,,,3.0,9.0,9.0,0.0
972,31,1.0,,,,1.0,42.0,35.0,0.0
972,32,3.0,,,,3.0,24.0,4.0,0.0
972,33,1.0,,,,1.0,14.0,48.0,0.0
972,34,3.0,,,,3.0,39.0,56.0,0.0
972,35,3.0,,,,3.0,25.0,40.0,0.0
972,36,3.0,,,,3.0,29.0,59.0,0.0
972,37,2.0,,,,2.0,60.0,18.0,0.0
972,38,0.0,,,,0.0,40.0,8.0,0.0
972,39,4.0,,,,4.0,34.0,46.0,0.0
972,40,3.0,,,,3.0,53.0,24.0,0.0
972,41,3.0,,,,3.0,27.0,20.0,0.0
972,42,0.0,,,,0.0,8.0,29.0,0.0
972,43,1.0,,,,1.0,52.0,58.0,0.0
972,44,1.0,,,,1.0,28.0,43.0,0.0
972,45,3.0,,,,3.0,5.0,52.0,0.0
972,46,3.0,,,,3.0,11.0,12.0,0.0
972,47,0.0,,,,0.0,15.0,15.0,0.0
972,48,1.0,,,,1.0,26.0,53.0,0.0
972,49,0.0,,,,0.0,30.0,39.0,0.0
972,50,3.0,,,,3.0,33.0,25.0,0.0
972,51,0.0,,,,0.0,43.0,17.0,0.0
972,52,3.0,,,,3.0,17.0,6.0,0.0
972,53,3.0,,,,3.0,49.0,44.0,0.0
972,54,3.0,,,,3.0,6.0,16.0,0.0
972,55,1.0,,,,1.0,51.0,28.0,0.0
972,56,0.0,,,,0.0,37.0,1.0,0.0
972,57,0.0,,,,0.0,31.0,47.0,0.0
972,58,0.0,,,,0.0,16.0,21.0,0.0
972,59,0.0,,,,0.0,20.0,13.0,0.0
972,60,3.0,,,,3.0,38.0,34.0,0.0
973,0,1.0,,,,1.0,31.0,18.0,0.0
973,1,0.0,,,,0.0,25.0,52.0,0.0
973,2,0.0,,,,0.0,24.0,43.0,0.0
973,3,0.0,,,,0.0,35.0,23.0,0.0
973,4,1.0,,,,1.0,4.0,55.0,0.0
973,5,0.0,,,,0.0,45.0,29.0,0.0
973,6,0.0,,,,0.0,8.0,28.0,0.0
973,7,0.0,,,,0.0,21.0,17.0,0.0
973,8,0.0,,,,0.0,41.0,4.0,0.0
973,9,0.0,,,,0.0,51.0,44.0,0.0
973,10,0.0,,,,0.0,2.0,2.0,0.0
973,11,0.0,,,,0.0,42.0,16.0,0.0
973,12,3.0,,,,3.0,19.0,35.0,0.0
973,13,0.0,,,,0.0,28.0,53.0,0.0
973,14,2.0,,,,2.0,50.0,51.0,0.0
973,15,2.0,,,,2.0,30.0,39.0,0.0
973,16,0.0,,,,0.0,17.0,12.0,0.0
973,17,0.0,,,,0.0,20.0,40.0,0.0
973,18,0.0,,,,0.0,11.0,48.0,0.0
973,19,0.0,,,,0.0,15.0,54.0,0.0
973,20,3.0,,,,3.0,16.0,20.0,0.0
973,21,1.0,,,,1.0,29.0,22.0,0.0
973,22,0.0,,,,0.0,0.0,24.0,0.0
973,23,0.0,,,,0.0,10.0,27.0,0.0
973,24,2.0,,,,2.0,23.0,32.0,0.0
973,25,3.0,,,,3.0,52.0,3.0,0.0
973,26,3.0,,,,3.0,46.0,30.0,0.0
973,27,3.0,,,,3.0,55.0,9.0,0.0
973,28,3.0,,,,3.0,27.0,26.0,0.0
973,29,1.0,,,,1.0,3.0,33.0,0.0
973,30,0.0,,,,0.0,39.0,34.0,0.0
973,31,0.0,,,,0.0,44.0,13.0,0.0
973,32,1.0,,,,1.0,48.0,19.0,0.0
973,33,0.0,,,,0.0,6.0,11.0,0.0
973,34,1.0,,,,1.0,49.0,45.0,0.0
973,35,2.0,,,,2.0,7.0,49.0,0.0
973,36,0.0,,,,0.0,9.0,41.0,0.0
973,37,0.0,,,,0.0,53.0,36.0,0.0
973,38,1.0,,,,1.0,32.0,14.0,0.0
973,39,4.0,,,,4.0,12.0,37.0,0.0
973,40,2.0,,,,2.0,22.0,31.0,0.0
973,41,3.0,,,,3.0,14.0,0.0,0.0
973,42,3.0,,,,3.0,47.0,38.0,0.0
973,43,3.0,,,,3.0,38.0,8.0,0.0
973,44,4.0,,,,4.0,33.0,7.0,0.0
973,45,1.0,,,,1.0,36.0,1.0,0.0
973,46,0.0,,,,0.0,5.0,10.0,0.0
973,47,1.0,,,,1.0,26.0,15.0,0.0
973,48,3.0,,,,3.0,54.0,6.0,0.0
973,49,1.0,,,,1.0,34.0,25.0,0.0
973,50,0.0,,,,0.0,43.0,46.0,0.0
973,51,3.0,,,,3.0,37.0,50.0,0.0
973,52,2.0,,,,2.0,18.0,5.0,0.0
973,53,1.0,,,,1.0,40.0,42.0,0.0
973,54,3.0,,,,3.0,13.0,47.0,0.0
973,55,1.0,,,,1.0,1.0,21.0,0.0
974,0,3.0,,,,3.0,24.0,8.0,0.0
974,1,4.0,,,,4.0,7.0,28.0,0.0
974,2,0.0,,,,0.0,6.0,32.0,0.0
974,3,0.0,,,,0.0,21.0,17.0,0.0
974,4,0.0,,,,0.0,29.0,4.0,0.0
974,5,0.0,,,,0.0,25.0,16.0,0.0
974,6,3.0,,,,3.0,32.0,7.0,0.0
974,7,2.0,,,,2.0,10.0,9.0,0.0
974,8,3.0,,,,3.0,15.0,20.0,0.0
974,9,3.0,,,,3.0,1.0,34.0,0.0
974,10,3.0,,,,3.0,12.0,30.0,0.0
974,11,2.0,,,,2.0,16.0,23.0,0.0
974,12,3.0,,,,3.0,27.0,26.0,0.0
974,13,0.0,,,,0.0,30.0,2.0,0.0
974,14,3.0,,,,3.0,34.0,0.0,0.0
974,15,3.0,,,,3.0,8.0,6.0,0.0
974,16,0.0,,,,0.0,31.0,27.0,0.0
974,17,0.0,,,,0.0,33.0,15.0,0.0
974,18,0.0,,,,0.0,5.0,11.0,0.0
974,19,0.0,,,,0.0,9.0,24.0,0.0
974,20,3.0,,,,3.0,4.0,12.0,0.0
974,21,3.0,,,,3.0,14.0,21.0,0.0
974,22,0.0,,,,0.0,20.0,18.0,0.0
974,23,0.0,,,,0.0,13.0,5.0,0.0
974,24,0.0,,,,0.0,3.0,33.0,0.0
974,25,3.0,,,,3.0,19.0,25.0,0.0
974,26,0.0,,,,0.0,26.0,31.0,0.0
974,27,0.0,,,,0.0,0.0,22.0,0.0
974,28,0.0,,,,0.0,17.0,10.0,0.0
974,29,3.0,,,,3.0,22.0,29.0,0.0
974,30,3.0,,,,3.0,28.0,3.0,0.0
974,31,0.0,,,,0.0,2.0,1.0,0.0
974,32,3.0,,,,3.0,18.0,19.0,0.0
974,33,3.0,,,,3.0,23.0,13.0,0.0
974,34,3.0,,,,3.0,11.0,14.0,0.0
975,0,3.0,,,,3.0,43.0,10.0,0.0
975,1,3.0,,,,3.0,40.0,9.0,0.0
975,2,0.0,,,,0.0,18.0,35.0,0.0
975,3,0.0,,,,0.0,0.0,25.0,0.0
975,4,0.0,,,,0.0,30.0,18.0,0.0
975,5,0.0,,,,0.0,23.0,17.0,0.0
975,6,0.0,,,,0.0,28.0,3.0,0.0
975,7,0.0,,,,0.0,8.0,47.0,0.0
975,8,0.0,,,,0.0,5.0,21.0,0.0
975,9,0.0,,,,0.0,12.0,13.0,0.0
975,10,3.0,,,,3.0,25.0,15.0,0.0
975,11,0.0,,,,0.0,19.0,40.0,0.0
975,12,0.0,,,,0.0,11.0,4.0,0.0
975,13,0.0,,,,0.0,38.0,22.0,0.0
975,14,0.0,,,,0.0,22.0,24.0,0.0
975,15,3.0,,,,3.0,45.0,32.0,0.0
975,16,0.0,,,,0.0,36.0,36.0,0.0
975,17,0.0,,,,0.0,21.0,27.0,0.0
975,18,3.0,,,,3.0,41.0,29.0,0.0
975,19,0.0,,,,0.0,31.0,48.0,0.0
975,20,0.0,,,,0.0,6.0,41.0,0.0
975,21,0.0,,,,0.0,3.0,28.0,0.0
975,22,0.0,,,,0.0,35.0,8.0,0.0
975,23,0.0,,,,0.0,14.0,37.0,0.0
975,24,0.0,,,,0.0,46.0,0.0,0.0
975,25,3.0,,,,3.0,39.0,45.0,0.0
975,26,0.0,,,,0.0,34.0,44.0,0.0
975,27,0.0,,,,0.0,2.0,26.0,0.0
975,28,3.0,,,,3.0,33.0,42.0,0.0
975,29,3.0,,,,3.0,4.0,19.0,0.0
975,30,0.0,,,,0.0,20.0,14.0,0.0
975,31,0.0,,,,0.0,17.0,39.0,0.0
975,32,0.0,,,,0.0,13.0,46.0,0.0
975,33,3.0,,,,3.0,26.0,16.0,0.0
975,34,3.0,,,,3.0,15.0,6.0,0.0
975,35,3.0,,,,3.0,24.0,7.0,0.0
975,36,0.0,,,,0.0,37.0,33.0,0.0
975,37,0.0,,,,0.0,9.0,34.0,0.0
975,38,0.0,,,,0.0,42.0,23.0,0.0
975,39,3.0,,,,3.0,48.0,38.0,0.0
975,40,0.0,,,,0.0,10.0,5.0,0.0
975,41,0.0,,,,0.0,29.0,43.0,0.0
975,42,0.0,,,,0.0,1.0,1.0,0.0
975,43,0.0,,,,0.0,44.0,31.0,0.0
975,44,0.0,,,,0.0,16.0,30.0,0.0
975,45,0.0,,,,0.0,7.0,11.0,0.0
975,46,4.0,,,,4.0,32.0,2.0,0.0
975,47,0.0,,,,0.0,27.0,12.0,0.0
975,48,0.0,,,,0.0,47.0,20.0,0.0
976,0,0.0,,,,0.0,8.0,209.0,0.0
976,1,2.0,,,,2.0,216.0,200.0,0.0
976,2,2.0,,,,2.0,178.0,125.0,0.0
976,3,2.0,,,,2.0,57.0,79.0,0.0
976,4,1.0,,,,1.0,36.0,51.0,0.0
976,5,2.0,,,,2.0,208.0,54.0,0.0
976,6,0.0,,,,0.0,206.0,77.0,0.0
976,7,2.0,,,,2.0,28.0,56.0,0.0
976,8,1.0,,,,1.0,10.0,62.0,0.0
976,9,2.0,,,,2.0,115.0,206.0,0.0
976,10,2.0,,,,2.0,176.0,156.0,0.0
976,11,2.0,,,,2.0,37.0,59.0,0.0
976,12,1.0,,,,1.0,2.0,15.0,0.0
976,13,1.0,,,,1.0,31.0,37.0,0.0
976,14,3.0,,,,3.0,156.0,101.0,0.0
976,15,2.0,,,,2.0,203.0,91.0,0.0
976,16,2.0,,,,2.0,150.0,18.0,0.0
976,17,3.0,,,,3.0,63.0,214.0,0.0
976,18,2.0,,,,2.0,146.0,64.0,0.0
976,19,3.0,,,,3.0,131.0,174.0,0.0
976,20,2.0,,,,2.0,159.0,110.0,0.0
976,21,3.0,,,,3.0,117.0,30.0,0.0
976,22,2.0,,,,2.0,161.0,0.0,0.0
976,23,1.0,,,,1.0,202.0,96.0,0.0
976,24,1.0,,,,1.0,141.0,190.0,0.0
976,25,1.0,,,,1.0,164.0,181.0,0.0
976,26,2.0,,,,2.0,167.0,67.0,0.0
976,27,2.0,,,,2.0,41.0,104.0,0.0
976,28,2.0,,,,2.0,47.0,185.0,0.0
976,29,3.0,,,,3.0,89.0,8.0,0.0
976,30,3.0,,,,3.0,151.0,211.0,0.0
976,31,3.0,,,,3.0,158.0,61.0,0.0
976,32,3.0,,,,3.0,127.0,95.0,0.0
976,33,0.0,,,,0.0,7.0,4.0,0.0
976,34,1.0,,,,1.0,92.0,113.0,0.0
976,35,0.0,,,,0.0,130.0,123.0,0.0
976,36,1.0,,,,1.0,53.0,58.0,0.0
976,37,0.0,,,,0.0,16.0,40.0,0.0
976,38,2.0,,,,2.0,34.0,184.0,0.0
976,39,3.0,,,,3.0,198.0,75.0,0.0
976,40,2.0,,,,2.0,217.0,166.0,0.0
976,41,2.0,,,,2.0,111.0,139.0,0.0
976,42,2.0,,,,2.0,183.0,13.0,0.0
976,43,3.0,,,,3.0,72.0,183.0,0.0
976,44,2.0,,,,2.0,182.0,124.0,0.0
976,45,2.0,,,,2.0,35.0,169.0,0.0
976,46,2.0,,,,2.0,175.0,65.0,0.0
976,47,2.0,,,,2.0,114.0,112.0,0.0
976,48,2.0,,,,2.0,137.0,89.0,0.0
976,49,2.0,,,,2.0,132.0,170.0,0.0
976,50,2.0,,,,2.0,121.0,172.0,0.0
976,51,2.0,,,,2.0,19.0,10.0,0.0
976,52,1.0,,,,1.0,64.0,88.0,0.0
976,53,3.0,,,,3.0,56.0,201.0,0.0
976,54,2.0,,,,2.0,103.0,131.0,0.0
976,55,0.0,,,,0.0,200.0,137.0,0.0
976,56,2.0,,,,2.0,51.0,74.0,0.0
976,57,2.0,,,,2.0,212.0,179.0,0.0
976,58,1.0,,,,1.0,73.0,218.0,0.0
976,59,2.0,,,,2.0,26.0,35.0,0.0
976,60,2.0,,,,2.0,192.0,27.0,0.0
976,61,2.0,,,,2.0,18.0,196.0,0.0
976,62,2.0,,,,2.0,140.0,133.0,0.0
976,63,2.0,,,,2.0,188.0,162.0,0.0
976,64,2.0,,,,2.0,184.0,3.0,0.0
976,65,2.0,,,,2.0,40.0,22.0,0.0
976,66,2.0,,,,2.0,138.0,197.0,0.0
976,67,2.0,,,,2.0,181.0,42.0,0.0
976,68,0.0,,,,0.0,213.0,76.0,0.0
976,69,2.0,,,,2.0,66.0,29.0,0.0
976,70,2.0,,,,2.0,67.0,147.0,0.0
976,71,3.0,,,,3.0,169.0,70.0,0.0
976,72,2.0,,,,2.0,30.0,12.0,0.0
976,73,2.0,,,,2.0,218.0,119.0,0.0
976,74,0.0,,,,0.0,163.0,143.0,0.0
976,75,1.0,,,,1.0,113.0,9.0,0.0
976,76,0.0,,,,0.0,32.0,178.0,0.0
976,77,3.0,,,,3.0,77.0,126.0,0.0
976,78,3.0,,,,3.0,168.0,73.0,0.0
976,79,3.0,,,,3.0,84.0,127.0,0.0
976,80,2.0,,,,2.0,124.0,21.0,0.0
976,81,2.0,,,,2.0,27.0,25.0,0.0
976,82,2.0,,,,2.0,221.0,115.0,0.0
976,83,0.0,,,,0.0,110.0,221.0,0.0
976,84,2.0,,,,2.0,211.0,52.0,0.0
976,85,0.0,,,,0.0,104.0,149.0,0.0
976,86,3.0,,,,3.0,149.0,180.0,0.0
976,87,2.0,,,,2.0,112.0,204.0,0.0
976,88,2.0,,,,2.0,6.0,71.0,0.0
976,89,2.0,,,,2.0,62.0,31.0,0.0
976,90,2.0,,,,2.0,136.0,83.0,0.0
976,91,2.0,,,,2.0,75.0,152.0,0.0
976,92,3.0,,,,3.0,71.0,99.0,0.0
976,93,0.0,,,,0.0,194.0,36.0,0.0
976,94,2.0,,,,2.0,100.0,194.0,0.0
976,95,1.0,,,,1.0,46.0,92.0,0.0
976,96,0.0,,,,0.0,152.0,109.0,0.0
976,97,2.0,,,,2.0,147.0,100.0,0.0
976,98,3.0,,,,3.0,219.0,192.0,0.0
