graph_id,label,train_mask,val_mask,test_mask,feat,X,Y,Z
824,3,,,,,104,36,0
824,3,,,,,11,31,0
824,0,,,,,46,135,0
824,1,,,,,111,87,0
824,2,,,,,143,160,0
824,2,,,,,95,171,0
824,1,,,,,147,80,0
824,0,,,,,20,126,0
824,2,,,,,64,100,0
824,3,,,,,106,37,0
824,2,,,,,88,162,0
824,2,,,,,72,149,0
824,2,,,,,155,77,0
824,2,,,,,84,95,0
824,3,,,,,177,124,0
824,2,,,,,186,141,0
824,1,,,,,32,49,0
824,4,,,,,9,32,0
824,2,,,,,52,39,0
824,3,,,,,55,22,0
824,2,,,,,136,105,0
824,2,,,,,192,83,0
824,3,,,,,175,5,0
824,1,,,,,69,188,0
824,3,,,,,94,48,0
824,3,,,,,62,54,0
824,3,,,,,50,79,0
824,3,,,,,127,42,0
824,3,,,,,115,55,0
824,2,,,,,113,6,0
824,3,,,,,60,57,0
824,0,,,,,76,119,0
824,1,,,,,178,192,0
824,3,,,,,86,66,0
824,3,,,,,12,181,0
824,0,,,,,125,138,0
824,1,,,,,141,148,0
824,2,,,,,163,27,0
824,3,,,,,108,71,0
824,3,,,,,152,41,0
824,3,,,,,13,15,0
824,3,,,,,44,18,0
824,3,,,,,19,58,0
824,2,,,,,53,129,0
824,1,,,,,17,99,0
824,0,,,,,63,52,0
824,2,,,,,137,53,0
824,0,,,,,118,111,0
824,3,,,,,4,159,0
824,3,,,,,173,146,0
824,0,,,,,38,127,0
824,2,,,,,36,30,0
824,3,,,,,167,173,0
824,2,,,,,71,38,0
824,3,,,,,89,69,0
824,0,,,,,75,183,0
824,3,,,,,122,151,0
824,2,,,,,140,187,0
824,3,,,,,54,65,0
824,0,,,,,164,63,0
824,0,,,,,67,165,0
824,1,,,,,176,182,0
824,2,,,,,117,51,0
824,0,,,,,31,123,0
825,2,,,,,38,41,0
825,1,,,,,19,43,0
825,2,,,,,21,84,0
825,1,,,,,26,2,0
825,0,,,,,84,66,0
825,0,,,,,16,89,0
825,3,,,,,63,23,0
825,0,,,,,24,30,0
825,2,,,,,2,38,0
825,3,,,,,41,35,0
825,0,,,,,56,76,0
825,0,,,,,33,26,0
825,1,,,,,49,0,0
825,2,,,,,23,65,0
825,0,,,,,64,40,0
825,0,,,,,52,56,0
825,1,,,,,72,31,0
825,3,,,,,90,42,0
825,1,,,,,0,3,0
825,0,,,,,59,29,0
825,3,,,,,20,7,0
825,0,,,,,70,44,0
825,2,,,,,31,52,0
825,0,,,,,61,63,0
825,0,,,,,74,28,0
825,0,,,,,79,69,0
825,0,,,,,75,86,0
825,0,,,,,48,72,0
825,0,,,,,46,32,0
825,1,,,,,18,60,0
825,3,,,,,77,19,0
825,3,,,,,32,34,0
825,1,,,,,57,77,0
825,0,,,,,13,64,0
825,0,,,,,11,82,0
825,0,,,,,60,8,0
825,0,,,,,9,91,0
825,0,,,,,50,81,0
825,0,,,,,30,80,0
825,0,,,,,58,33,0
825,0,,,,,14,93,0
825,0,,,,,44,87,0
825,1,,,,,67,39,0
825,2,,,,,22,55,0
825,1,,,,,69,90,0
825,1,,,,,53,75,0
825,3,,,,,82,68,0
825,3,,,,,83,59,0
825,4,,,,,68,78,0
825,3,,,,,76,58,0
825,3,,,,,62,71,0
825,2,,,,,4,1,0
825,0,,,,,73,11,0
825,2,,,,,87,51,0
825,3,,,,,36,67,0
825,3,,,,,78,37,0
825,2,,,,,85,6,0
825,1,,,,,40,5,0
825,3,,,,,10,53,0
825,0,,,,,1,14,0
825,3,,,,,45,74,0
825,1,,,,,80,49,0
825,3,,,,,7,57,0
825,0,,,,,93,61,0
825,3,,,,,43,4,0
825,3,,,,,25,88,0
825,3,,,,,27,16,0
825,3,,,,,88,45,0
825,1,,,,,15,73,0
825,1,,,,,39,27,0
825,3,,,,,42,48,0
825,3,,,,,51,50,0
825,0,,,,,92,92,0
825,2,,,,,71,18,0
825,0,,,,,12,62,0
825,3,,,,,86,22,0
825,2,,,,,17,20,0
825,1,,,,,66,25,0
825,1,,,,,35,24,0
825,0,,,,,29,79,0
825,4,,,,,8,12,0
825,1,,,,,34,17,0
825,0,,,,,54,70,0
825,3,,,,,28,54,0
825,1,,,,,6,13,0
825,1,,,,,65,85,0
825,1,,,,,89,9,0
825,1,,,,,3,83,0
825,3,,,,,37,21,0
825,1,,,,,47,36,0
825,0,,,,,91,10,0
825,1,,,,,81,15,0
825,1,,,,,5,46,0
825,2,,,,,55,47,0
826,1,,,,,39,3,0
826,0,,,,,70,46,0
826,3,,,,,40,4,0
826,0,,,,,17,58,0
826,3,,,,,89,39,0
826,3,,,,,46,6,0
826,0,,,,,36,37,0
826,0,,,,,42,35,0
826,0,,,,,28,9,0
826,0,,,,,49,69,0
826,3,,,,,2,16,0
826,0,,,,,53,36,0
826,0,,,,,43,25,0
826,1,,,,,65,63,0
826,1,,,,,85,84,0
826,0,,,,,54,12,0
826,0,,,,,87,7,0
826,0,,,,,77,13,0
826,0,,,,,81,48,0
826,0,,,,,58,70,0
826,0,,,,,30,76,0
826,0,,,,,57,44,0
826,1,,,,,16,33,0
826,1,,,,,0,1,0
826,1,,,,,63,10,0
826,2,,,,,38,51,0
826,3,,,,,56,90,0
826,0,,,,,26,78,0
826,0,,,,,80,11,0
826,0,,,,,82,22,0
826,0,,,,,37,52,0
826,3,,,,,75,28,0
826,1,,,,,7,5,0
826,3,,,,,35,53,0
826,3,,,,,62,64,0
826,3,,,,,29,56,0
826,0,,,,,34,8,0
826,1,,,,,71,74,0
826,2,,,,,69,83,0
826,3,,,,,66,61,0
826,0,,,,,79,0,0
826,0,,,,,6,2,0
826,1,,,,,47,38,0
826,1,,,,,31,77,0
826,0,,,,,41,59,0
826,1,,,,,60,40,0
826,0,,,,,72,55,0
826,1,,,,,59,34,0
826,0,,,,,32,30,0
826,0,,,,,84,26,0
826,0,,,,,50,17,0
826,1,,,,,18,57,0
826,0,,,,,83,24,0
826,0,,,,,27,88,0
826,1,,,,,74,67,0
826,1,,,,,76,54,0
826,0,,,,,33,20,0
826,1,,,,,91,66,0
826,1,,,,,14,42,0
826,0,,,,,21,93,0
826,0,,,,,92,75,0
826,4,,,,,86,91,0
826,3,,,,,20,86,0
826,3,,,,,19,50,0
826,3,,,,,67,29,0
826,3,,,,,45,72,0
826,1,,,,,13,45,0
826,3,,,,,51,79,0
826,1,,,,,93,85,0
826,2,,,,,5,31,0
826,3,,,,,88,62,0
826,3,,,,,24,87,0
826,3,,,,,78,23,0
826,3,,,,,12,81,0
826,3,,,,,10,21,0
826,3,,,,,25,32,0
826,3,,,,,22,92,0
826,3,,,,,52,14,0
826,2,,,,,23,65,0
826,3,,,,,48,80,0
826,4,,,,,64,68,0
826,0,,,,,1,19,0
826,1,,,,,15,27,0
826,1,,,,,8,89,0
826,0,,,,,4,73,0
826,0,,,,,44,15,0
826,0,,,,,11,18,0
826,0,,,,,55,71,0
826,0,,,,,9,82,0
826,0,,,,,73,41,0
826,1,,,,,61,60,0
826,1,,,,,3,49,0
826,0,,,,,68,43,0
826,1,,,,,90,47,0
827,3,,,,,20,9,0
827,3,,,,,38,72,0
827,3,,,,,74,64,0
827,3,,,,,15,75,0
827,3,,,,,28,48,0
827,0,,,,,68,65,0
827,3,,,,,42,49,0
827,0,,,,,37,27,0
827,0,,,,,27,45,0
827,3,,,,,53,60,0
827,3,,,,,5,2,0
827,0,,,,,39,74,0
827,3,,,,,26,8,0
827,0,,,,,8,24,0
827,3,,,,,70,43,0
827,3,,,,,43,3,0
827,3,,,,,31,0,0
827,0,,,,,22,61,0
827,3,,,,,65,41,0
827,3,,,,,67,16,0
827,3,,,,,59,51,0
827,0,,,,,71,56,0
827,3,,,,,35,40,0
827,3,,,,,52,13,0
827,3,,,,,73,25,0
827,3,,,,,69,68,0
827,3,,,,,29,32,0
827,3,,,,,11,26,0
827,3,,,,,23,5,0
827,0,,,,,61,31,0
827,3,,,,,50,19,0
827,4,,,,,34,21,0
827,0,,,,,77,66,0
827,4,,,,,54,15,0
827,0,,,,,30,6,0
827,2,,,,,47,76,0
827,3,,,,,56,67,0
827,3,,,,,62,20,0
827,3,,,,,66,33,0
827,3,,,,,48,50,0
827,3,,,,,21,59,0
827,2,,,,,16,58,0
827,2,,,,,36,63,0
827,3,,,,,18,46,0
827,3,,,,,25,17,0
827,3,,,,,46,35,0
827,3,,,,,2,23,0
827,3,,,,,64,53,0
827,3,,,,,57,55,0
827,2,,,,,51,14,0
827,3,,,,,13,62,0
827,0,,,,,76,54,0
827,0,,,,,4,47,0
827,3,,,,,40,39,0
827,0,,,,,49,42,0
827,0,,,,,32,1,0
827,3,,,,,72,73,0
827,3,,,,,41,12,0
827,0,,,,,63,4,0
827,0,,,,,17,52,0
827,3,,,,,12,44,0
827,3,,,,,33,7,0
827,3,,,,,6,69,0
827,3,,,,,44,11,0
827,3,,,,,19,38,0
827,0,,,,,0,29,0
827,3,,,,,7,37,0
827,3,,,,,58,36,0
827,0,,,,,75,70,0
827,0,,,,,10,57,0
827,0,,,,,24,22,0
827,0,,,,,1,77,0
827,0,,,,,60,10,0
827,0,,,,,3,28,0
827,3,,,,,9,18,0
827,3,,,,,45,30,0
827,3,,,,,14,71,0
827,0,,,,,55,34,0
828,3,,,,,56,72,0
828,0,,,,,89,41,0
828,0,,,,,46,87,0
828,0,,,,,61,62,0
828,0,,,,,41,78,0
828,0,,,,,32,71,0
828,3,,,,,3,55,0
828,0,,,,,7,51,0
828,0,,,,,60,56,0
828,0,,,,,45,24,0
828,3,,,,,64,18,0
828,0,,,,,50,105,0
828,3,,,,,31,93,0
828,3,,,,,107,21,0
828,1,,,,,94,101,0
828,1,,,,,2,58,0
828,3,,,,,92,20,0
828,3,,,,,91,37,0
828,3,,,,,48,1,0
828,3,,,,,53,86,0
828,3,,,,,98,14,0
828,0,,,,,86,60,0
828,0,,,,,99,7,0
828,0,,,,,4,12,0
828,0,,,,,43,104,0
828,1,,,,,97,48,0
828,0,,,,,26,9,0
828,1,,,,,40,81,0
828,1,,,,,36,82,0
828,0,,,,,96,11,0
828,3,,,,,95,42,0
828,1,,,,,16,0,0
828,3,,,,,79,6,0
828,3,,,,,58,97,0
828,4,,,,,55,17,0
828,3,,,,,78,53,0
828,0,,,,,77,38,0
828,0,,,,,14,32,0
828,1,,,,,71,90,0
828,0,,,,,10,95,0
828,3,,,,,18,50,0
828,0,,,,,15,54,0
828,1,,,,,27,26,0
828,3,,,,,63,47,0
828,4,,,,,0,5,0
828,1,,,,,69,34,0
828,0,,,,,24,35,0
828,0,,,,,17,16,0
828,1,,,,,22,39,0
828,0,,,,,12,30,0
828,3,,,,,29,106,0
828,3,,,,,65,92,0
828,3,,,,,6,74,0
828,3,,,,,82,23,0
828,1,,,,,38,69,0
828,0,,,,,66,76,0
828,0,,,,,103,94,0
828,0,,,,,68,68,0
828,0,,,,,59,15,0
828,0,,,,,13,67,0
828,3,,,,,11,103,0
828,3,,,,,44,22,0
828,3,,,,,67,99,0
828,0,,,,,19,46,0
828,3,,,,,28,57,0
828,0,,,,,70,3,0
828,3,,,,,85,102,0
828,3,,,,,106,107,0
828,0,,,,,20,45,0
828,0,,,,,62,19,0
828,0,,,,,5,43,0
828,0,,,,,80,36,0
828,0,,,,,57,91,0
828,0,,,,,33,88,0
828,0,,,,,9,65,0
828,0,,,,,25,84,0
828,0,,,,,51,66,0
828,0,,,,,90,31,0
828,0,,,,,100,77,0
828,1,,,,,37,13,0
828,1,,,,,83,2,0
828,0,,,,,105,96,0
828,3,,,,,49,25,0
828,3,,,,,54,63,0
828,0,,,,,102,64,0
828,3,,,,,23,61,0
828,3,,,,,76,44,0
828,0,,,,,81,8,0
828,0,,,,,1,4,0
828,0,,,,,84,59,0
828,0,,,,,47,70,0
828,0,,,,,87,83,0
828,1,,,,,30,100,0
828,1,,,,,93,80,0
828,0,,,,,75,79,0
828,3,,,,,39,10,0
828,3,,,,,72,29,0
828,1,,,,,74,49,0
828,0,,,,,8,33,0
828,3,,,,,101,28,0
828,3,,,,,21,73,0
828,3,,,,,104,52,0
828,3,,,,,35,98,0
828,0,,,,,73,89,0
828,0,,,,,34,85,0
828,1,,,,,42,27,0
828,0,,,,,52,75,0
828,1,,,,,88,40,0
829,3,,,,,30,19,0
829,3,,,,,32,21,0
829,0,,,,,12,1,0
829,3,,,,,37,9,0
829,3,,,,,13,40,0
829,3,,,,,35,2,0
829,3,,,,,4,4,0
829,3,,,,,33,6,0
829,3,,,,,9,35,0
829,3,,,,,19,22,0
829,0,,,,,22,14,0
829,0,,,,,8,31,0
829,3,,,,,2,24,0
829,3,,,,,38,3,0
829,2,,,,,24,8,0
829,4,,,,,23,41,0
829,0,,,,,28,17,0
829,0,,,,,10,11,0
829,3,,,,,6,23,0
829,0,,,,,14,16,0
829,0,,,,,41,18,0
829,3,,,,,36,10,0
829,3,,,,,1,34,0
829,3,,,,,39,12,0
829,3,,,,,20,29,0
829,0,,,,,40,28,0
829,0,,,,,17,39,0
829,0,,,,,7,30,0
829,3,,,,,0,5,0
829,0,,,,,5,13,0
829,0,,,,,21,38,0
829,2,,,,,27,15,0
829,3,,,,,11,32,0
829,3,,,,,18,7,0
829,3,,,,,34,42,0
829,3,,,,,31,37,0
829,0,,,,,42,36,0
829,0,,,,,15,27,0
829,0,,,,,16,0,0
829,0,,,,,29,26,0
829,3,,,,,3,33,0
829,3,,,,,26,25,0
829,3,,,,,25,20,0
830,2,,,,,94,33,0
830,2,,,,,66,46,0
830,2,,,,,55,94,0
830,3,,,,,98,93,0
830,0,,,,,43,71,0
830,2,,,,,84,81,0
830,2,,,,,79,9,0
830,2,,,,,36,61,0
830,2,,,,,93,89,0
830,0,,,,,33,109,0
830,0,,,,,30,57,0
830,2,,,,,87,38,0
830,4,,,,,65,102,0
830,0,,,,,114,63,0
830,2,,,,,63,50,0
830,2,,,,,90,101,0
830,0,,,,,3,51,0
830,2,,,,,21,86,0
830,2,,,,,31,37,0
830,2,,,,,10,68,0
830,2,,,,,22,49,0
830,2,,,,,46,72,0
830,0,,,,,38,95,0
830,2,,,,,115,8,0
830,2,,,,,88,35,0
830,0,,,,,7,13,0
830,2,,,,,89,114,0
830,0,,,,,108,87,0
830,2,,,,,8,6,0
830,0,,,,,72,90,0
830,2,,,,,57,48,0
830,0,,,,,109,53,0
830,2,,,,,1,47,0
830,2,,,,,18,115,0
830,2,,,,,0,100,0
830,2,,,,,37,83,0
830,0,,,,,15,55,0
830,2,,,,,2,31,0
830,0,,,,,76,20,0
830,0,,,,,85,3,0
830,3,,,,,71,84,0
830,2,,,,,4,113,0
830,3,,,,,51,21,0
830,3,,,,,13,17,0
830,0,,,,,54,91,0
830,2,,,,,83,70,0
830,0,,,,,112,82,0
830,2,,,,,67,34,0
830,0,,,,,103,96,0
830,2,,,,,34,106,0
830,2,,,,,58,66,0
830,0,,,,,44,111,0
830,2,,,,,74,16,0
830,2,,,,,110,64,0
830,2,,,,,92,77,0
830,2,,,,,49,10,0
830,2,,,,,95,2,0
830,0,,,,,105,11,0
830,3,,,,,53,92,0
830,3,,,,,12,32,0
830,2,,,,,16,62,0
830,3,,,,,73,99,0
830,3,,,,,56,85,0
830,2,,,,,61,14,0
830,3,,,,,75,15,0
830,3,,,,,26,44,0
830,3,,,,,23,76,0
830,3,,,,,14,45,0
830,2,,,,,104,29,0
830,3,,,,,42,36,0
830,2,,,,,70,74,0
830,3,,,,,47,79,0
830,3,,,,,45,112,0
830,3,,,,,107,30,0
830,3,,,,,99,52,0
830,2,,,,,91,75,0
830,3,,,,,60,54,0
830,2,,,,,11,59,0
830,3,,,,,64,25,0
830,3,,,,,59,105,0
830,0,,,,,40,69,0
830,0,,,,,106,23,0
830,2,,,,,78,67,0
830,2,,,,,29,60,0
830,3,,,,,101,88,0
830,0,,,,,32,107,0
830,3,,,,,5,39,0
830,2,,,,,35,58,0
830,4,,,,,52,97,0
830,2,,,,,62,7,0
830,3,,,,,80,103,0
830,2,,,,,97,27,0
830,0,,,,,9,42,0
830,3,,,,,111,4,0
830,3,,,,,25,1,0
830,3,,,,,81,0,0
830,3,,,,,19,24,0
830,3,,,,,27,108,0
830,2,,,,,86,22,0
830,0,,,,,96,80,0
830,3,,,,,77,40,0
830,3,,,,,82,43,0
830,2,,,,,113,56,0
830,3,,,,,48,73,0
830,3,,,,,50,104,0
830,3,,,,,20,18,0
830,0,,,,,24,12,0
830,3,,,,,69,5,0
830,3,,,,,17,26,0
830,2,,,,,100,110,0
830,3,,,,,41,19,0
830,2,,,,,68,98,0
830,2,,,,,39,78,0
830,2,,,,,6,65,0
830,2,,,,,28,28,0
830,2,,,,,102,41,0
831,0,,,,,8,17,0
831,0,,,,,11,8,0
831,0,,,,,7,6,0
831,0,,,,,10,13,0
831,0,,,,,18,22,0
831,3,,,,,1,20,0
831,3,,,,,22,0,0
831,0,,,,,5,5,0
831,0,,,,,0,19,0
831,0,,,,,16,9,0
831,3,,,,,9,3,0
831,4,,,,,3,12,0
831,0,,,,,21,18,0
831,3,,,,,12,16,0
831,3,,,,,17,14,0
831,0,,,,,19,10,0
831,0,,,,,6,4,0
831,0,,,,,15,15,0
831,3,,,,,14,1,0
831,0,,,,,2,2,0
831,0,,,,,20,11,0
831,3,,,,,4,7,0
831,3,,,,,13,21,0
832,0,,,,,0,29,0
832,0,,,,,50,72,0
832,0,,,,,18,51,0
832,0,,,,,1,90,0
832,3,,,,,85,66,0
832,3,,,,,58,65,0
832,3,,,,,62,47,0
832,0,,,,,91,21,0
832,3,,,,,82,74,0
832,0,,,,,46,68,0
832,0,,,,,92,88,0
832,0,,,,,19,15,0
832,0,,,,,45,61,0
832,3,,,,,5,93,0
832,3,,,,,16,5,0
832,3,,,,,47,81,0
832,0,,,,,34,60,0
832,3,,,,,49,11,0
832,3,,,,,75,42,0
832,3,,,,,72,85,0
832,3,,,,,10,16,0
832,3,,,,,67,24,0
832,3,,,,,32,2,0
832,3,,,,,89,49,0
832,3,,,,,64,70,0
832,3,,,,,68,40,0
832,0,,,,,51,12,0
832,0,,,,,22,1,0
832,3,,,,,71,22,0
832,3,,,,,14,28,0
832,0,,,,,81,25,0
832,0,,,,,39,79,0
832,0,,,,,53,55,0
832,0,,,,,42,4,0
832,0,,,,,27,84,0
832,0,,,,,2,39,0
832,4,,,,,44,10,0
832,3,,,,,29,78,0
832,0,,,,,12,53,0
832,0,,,,,23,6,0
832,0,,,,,63,33,0
832,3,,,,,3,73,0
832,0,,,,,9,36,0
832,2,,,,,77,35,0
832,0,,,,,7,50,0
832,3,,,,,52,71,0
832,0,,,,,79,86,0
832,0,,,,,15,57,0
832,3,,,,,36,92,0
832,0,,,,,38,34,0
832,0,,,,,31,30,0
832,4,,,,,73,44,0
832,0,,,,,13,54,0
832,0,,,,,37,77,0
832,0,,,,,65,63,0
832,3,,,,,90,64,0
832,2,,,,,61,83,0
832,3,,,,,26,14,0
832,0,,,,,69,26,0
832,0,,,,,93,32,0
832,3,,,,,66,52,0
832,3,,,,,83,69,0
832,0,,,,,20,62,0
832,0,,,,,84,80,0
832,3,,,,,78,43,0
832,3,,,,,60,18,0
832,0,,,,,48,27,0
832,0,,,,,59,23,0
832,0,,,,,55,87,0
832,3,,,,,87,75,0
832,3,,,,,11,67,0
832,3,,,,,24,17,0
832,0,,,,,30,41,0
832,3,,,,,41,38,0
832,0,,,,,17,45,0
832,3,,,,,56,58,0
832,3,,,,,88,37,0
832,3,,,,,8,82,0
832,3,,,,,21,7,0
832,3,,,,,70,0,0
832,3,,,,,25,48,0
832,3,,,,,6,8,0
832,3,,,,,74,13,0
832,3,,,,,54,59,0
832,3,,,,,80,19,0
832,3,,,,,4,31,0
832,3,,,,,28,56,0
832,2,,,,,33,3,0
832,3,,,,,86,46,0
832,3,,,,,57,89,0
832,2,,,,,35,76,0
832,0,,,,,43,9,0
832,3,,,,,40,20,0
832,3,,,,,76,91,0
833,3,,,,,19,87,0
833,3,,,,,12,57,0
833,0,,,,,81,42,0
833,3,,,,,24,15,0
833,0,,,,,71,68,0
833,3,,,,,8,5,0
833,3,,,,,37,30,0
833,3,,,,,5,46,0
833,3,,,,,69,71,0
833,3,,,,,75,49,0
833,3,,,,,65,24,0
833,3,,,,,22,12,0
833,3,,,,,34,56,0
833,3,,,,,30,7,0
833,3,,,,,35,69,0
833,3,,,,,50,73,0
833,3,,,,,2,59,0
833,4,,,,,13,47,0
833,0,,,,,48,53,0
833,3,,,,,89,2,0
833,0,,,,,86,29,0
833,3,,,,,28,54,0
833,3,,,,,68,11,0
833,3,,,,,7,27,0
833,3,,,,,15,90,0
833,0,,,,,9,48,0
833,3,,,,,84,44,0
833,0,,,,,51,36,0
833,3,,,,,54,34,0
833,3,,,,,52,80,0
833,3,,,,,29,55,0
833,3,,,,,27,82,0
833,0,,,,,53,6,0
833,3,,,,,88,88,0
833,3,,,,,90,63,0
833,3,,,,,55,14,0
833,0,,,,,14,28,0
833,3,,,,,59,78,0
833,3,,,,,62,75,0
833,3,,,,,85,37,0
833,3,,,,,3,1,0
833,0,,,,,11,10,0
833,0,,,,,80,67,0
833,3,,,,,43,23,0
833,3,,,,,64,64,0
833,0,,,,,49,70,0
833,3,,,,,6,0,0
833,3,,,,,56,74,0
833,0,,,,,74,61,0
833,3,,,,,33,17,0
833,0,,,,,61,9,0
833,3,,,,,70,35,0
833,3,,,,,79,65,0
833,0,,,,,32,16,0
833,3,,,,,41,33,0
833,3,,,,,39,43,0
833,3,,,,,60,60,0
833,3,,,,,44,39,0
833,0,,,,,17,41,0
833,3,,,,,45,26,0
833,3,,,,,4,86,0
833,3,,,,,66,52,0
833,3,,,,,42,85,0
833,0,,,,,77,51,0
833,3,,,,,73,20,0
833,3,,,,,10,62,0
833,3,,,,,83,89,0
833,3,,,,,72,18,0
833,3,,,,,67,76,0
833,3,,,,,0,19,0
833,3,,,,,16,83,0
833,3,,,,,18,13,0
833,3,,,,,58,84,0
833,3,,,,,26,72,0
833,3,,,,,76,50,0
833,3,,,,,1,81,0
833,3,,,,,57,45,0
833,3,,,,,46,4,0
833,3,,,,,40,25,0
833,3,,,,,78,79,0
833,3,,,,,38,66,0
833,3,,,,,25,22,0
833,3,,,,,87,40,0
833,3,,,,,82,8,0
833,3,,,,,31,21,0
833,3,,,,,63,3,0
833,3,,,,,20,38,0
833,3,,,,,47,77,0
833,3,,,,,36,32,0
833,0,,,,,21,58,0
833,0,,,,,23,31,0
834,3,,,,,65,31,0
834,0,,,,,64,57,0
834,3,,,,,33,65,0
834,3,,,,,30,12,0
834,3,,,,,15,46,0
834,3,,,,,26,2,0
834,3,,,,,45,34,0
834,3,,,,,51,30,0
834,3,,,,,61,38,0
834,3,,,,,58,60,0
834,3,,,,,13,54,0
834,3,,,,,39,4,0
834,3,,,,,35,14,0
834,0,,,,,10,35,0
834,0,,,,,50,56,0
834,3,,,,,52,40,0
834,3,,,,,1,1,0
834,3,,,,,43,53,0
834,0,,,,,38,49,0
834,3,,,,,7,10,0
834,3,,,,,27,42,0
834,3,,,,,40,25,0
834,0,,,,,16,16,0
834,3,,,,,59,64,0
834,3,,,,,63,22,0
834,0,,,,,60,26,0
834,0,,,,,37,23,0
834,3,,,,,8,24,0
834,3,,,,,42,36,0
834,3,,,,,48,18,0
834,3,,,,,6,63,0
834,3,,,,,9,21,0
834,0,,,,,17,41,0
834,0,,,,,46,59,0
834,3,,,,,66,33,0
834,0,,,,,31,52,0
834,3,,,,,49,8,0
834,4,,,,,21,19,0
834,0,,,,,56,28,0
834,0,,,,,28,55,0
834,0,,,,,47,11,0
834,3,,,,,3,37,0
834,3,,,,,2,43,0
834,3,,,,,11,13,0
834,0,,,,,18,9,0
834,3,,,,,4,7,0
834,3,,,,,32,0,0
834,3,,,,,62,58,0
834,3,,,,,12,15,0
834,0,,,,,53,51,0
834,0,,,,,36,48,0
834,3,,,,,41,62,0
834,3,,,,,29,50,0
834,0,,,,,20,17,0
834,3,,,,,0,45,0
834,3,,,,,19,44,0
834,3,,,,,5,5,0
834,3,,,,,34,6,0
834,0,,,,,22,39,0
834,3,,,,,55,20,0
834,3,,,,,57,61,0
834,3,,,,,25,47,0
834,3,,,,,54,32,0
834,3,,,,,14,27,0
834,3,,,,,24,3,0
834,3,,,,,44,29,0
834,3,,,,,23,66,0
835,3,,,,,7,32,0
835,3,,,,,37,19,0
835,0,,,,,31,14,0
835,3,,,,,40,51,0
835,3,,,,,44,1,0
835,3,,,,,13,50,0
835,0,,,,,52,25,0
835,0,,,,,38,67,0
835,2,,,,,46,17,0
835,3,,,,,17,58,0
835,0,,,,,57,65,0
835,0,,,,,8,26,0
835,0,,,,,2,56,0
835,0,,,,,20,9,0
835,0,,,,,1,10,0
835,0,,,,,14,63,0
835,3,,,,,55,48,0
835,3,,,,,59,13,0
835,2,,,,,68,47,0
835,2,,,,,63,52,0
835,2,,,,,34,37,0
835,3,,,,,24,27,0
835,2,,,,,26,20,0
835,3,,,,,60,4,0
835,2,,,,,16,66,0
835,0,,,,,6,24,0
835,0,,,,,9,30,0
835,3,,,,,11,2,0
835,3,,,,,12,62,0
835,2,,,,,35,42,0
835,3,,,,,33,0,0
835,0,,,,,62,8,0
835,0,,,,,21,21,0
835,0,,,,,64,3,0
835,2,,,,,32,11,0
835,0,,,,,49,54,0
835,2,,,,,45,34,0
835,3,,,,,4,38,0
835,3,,,,,56,7,0
835,0,,,,,51,57,0
835,2,,,,,39,31,0
835,3,,,,,58,60,0
835,3,,,,,25,33,0
835,3,,,,,66,49,0
835,2,,,,,23,28,0
835,3,,,,,29,18,0
835,2,,,,,47,16,0
835,0,,,,,15,45,0
835,2,,,,,0,12,0
835,3,,,,,30,22,0
835,0,,,,,53,29,0
835,0,,,,,10,41,0
835,0,,,,,27,61,0
835,0,,,,,19,40,0
835,0,,,,,67,5,0
835,0,,,,,28,59,0
835,3,,,,,50,23,0
835,0,,,,,18,43,0
835,2,,,,,54,68,0
835,2,,,,,41,39,0
835,0,,,,,5,6,0
835,3,,,,,43,46,0
835,0,,,,,48,55,0
835,2,,,,,61,64,0
835,0,,,,,36,15,0
835,0,,,,,22,35,0
835,4,,,,,3,44,0
835,3,,,,,42,53,0
835,3,,,,,65,36,0
836,3,,,,,88,71,0
836,0,,,,,62,66,0
836,0,,,,,13,84,0
836,0,,,,,34,22,0
836,4,,,,,0,67,0
836,3,,,,,12,18,0
836,3,,,,,39,50,0
836,0,,,,,92,75,0
836,3,,,,,84,79,0
836,0,,,,,20,40,0
836,0,,,,,1,70,0
836,2,,,,,6,27,0
836,0,,,,,41,13,0
836,0,,,,,60,8,0
836,0,,,,,17,32,0
836,0,,,,,85,58,0
836,0,,,,,48,19,0
836,3,,,,,27,49,0
836,0,,,,,22,6,0
836,0,,,,,68,4,0
836,0,,,,,72,29,0
836,3,,,,,3,64,0
836,3,,,,,78,55,0
836,3,,,,,89,23,0
836,0,,,,,23,48,0
836,0,,,,,44,87,0
836,0,,,,,54,53,0
836,3,,,,,81,24,0
836,0,,,,,93,68,0
836,3,,,,,64,14,0
836,3,,,,,70,38,0
836,0,,,,,21,72,0
836,0,,,,,5,3,0
836,3,,,,,67,36,0
836,0,,,,,82,17,0
836,3,,,,,46,82,0
836,0,,,,,52,9,0
836,0,,,,,30,35,0
836,3,,,,,35,0,0
836,0,,,,,61,44,0
836,3,,,,,73,1,0
836,0,,,,,75,30,0
836,3,,,,,4,74,0
836,3,,,,,58,91,0
836,4,,,,,47,54,0
836,0,,,,,80,52,0
836,3,,,,,29,16,0
836,2,,,,,56,56,0
836,3,,,,,10,45,0
836,3,,,,,71,15,0
836,3,,,,,40,25,0
836,0,,,,,14,86,0
836,3,,,,,38,93,0
836,3,,,,,50,73,0
836,3,,,,,18,60,0
836,2,,,,,51,43,0
