graph_id,label,X,Y,Z
544,2,14.0,21.0,0.0
544,2,7.0,72.0,0.0
544,2,160.0,103.0,0.0
544,2,147.0,92.0,0.0
544,0,178.0,80.0,0.0
544,2,8.0,179.0,0.0
544,3,156.0,180.0,0.0
544,2,119.0,160.0,0.0
544,2,141.0,29.0,0.0
544,2,155.0,1.0,0.0
544,2,131.0,81.0,0.0
544,2,2.0,136.0,0.0
544,2,45.0,54.0,0.0
544,0,70.0,3.0,0.0
544,0,120.0,100.0,0.0
544,3,125.0,104.0,0.0
544,0,4.0,166.0,0.0
544,3,1.0,169.0,0.0
544,2,91.0,122.0,0.0
544,2,154.0,147.0,0.0
544,2,22.0,39.0,0.0
544,0,81.0,158.0,0.0
544,2,60.0,66.0,0.0
544,2,183.0,88.0,0.0
544,2,181.0,146.0,0.0
544,2,86.0,168.0,0.0
544,2,46.0,140.0,0.0
544,0,179.0,19.0,0.0
544,2,50.0,38.0,0.0
544,2,61.0,145.0,0.0
544,2,98.0,167.0,0.0
544,3,96.0,76.0,0.0
544,2,59.0,82.0,0.0
544,2,93.0,30.0,0.0
544,2,87.0,60.0,0.0
545,0,3.0,6.0,0.0
545,2,42.0,0.0,0.0
545,2,9.0,25.0,0.0
545,0,17.0,10.0,0.0
545,2,28.0,16.0,0.0
545,0,0.0,23.0,0.0
545,2,1.0,31.0,0.0
545,2,43.0,24.0,0.0
545,0,33.0,40.0,0.0
545,0,41.0,14.0,0.0
545,2,16.0,1.0,0.0
545,0,14.0,18.0,0.0
545,2,13.0,4.0,0.0
545,2,36.0,32.0,0.0
545,2,2.0,17.0,0.0
545,0,31.0,7.0,0.0
545,2,5.0,37.0,0.0
545,0,23.0,22.0,0.0
545,2,10.0,15.0,0.0
545,2,21.0,21.0,0.0
545,2,19.0,20.0,0.0
545,0,22.0,19.0,0.0
545,2,18.0,36.0,0.0
545,2,35.0,44.0,0.0
545,0,34.0,30.0,0.0
545,0,24.0,42.0,0.0
545,3,8.0,39.0,0.0
545,3,29.0,8.0,0.0
545,3,12.0,3.0,0.0
545,3,38.0,28.0,0.0
545,3,32.0,34.0,0.0
545,0,30.0,13.0,0.0
545,0,26.0,35.0,0.0
545,3,11.0,5.0,0.0
545,3,6.0,38.0,0.0
545,2,40.0,29.0,0.0
545,3,39.0,2.0,0.0
545,0,15.0,41.0,0.0
545,3,37.0,33.0,0.0
545,3,4.0,26.0,0.0
545,3,7.0,9.0,0.0
545,4,44.0,12.0,0.0
545,0,27.0,11.0,0.0
545,0,20.0,43.0,0.0
545,3,25.0,27.0,0.0
546,3,87.0,79.0,0.0
546,3,83.0,58.0,0.0
546,3,40.0,23.0,0.0
546,3,9.0,22.0,0.0
546,3,69.0,13.0,0.0
546,3,94.0,20.0,0.0
546,0,20.0,16.0,0.0
546,0,25.0,92.0,0.0
546,3,50.0,32.0,0.0
546,3,54.0,37.0,0.0
546,3,81.0,41.0,0.0
546,0,80.0,1.0,0.0
546,3,86.0,24.0,0.0
546,0,57.0,34.0,0.0
546,3,8.0,74.0,0.0
546,0,61.0,52.0,0.0
546,3,45.0,11.0,0.0
546,3,47.0,60.0,0.0
546,3,89.0,53.0,0.0
546,0,18.0,9.0,0.0
546,3,46.0,94.0,0.0
546,3,39.0,31.0,0.0
546,0,68.0,51.0,0.0
546,3,90.0,38.0,0.0
546,3,78.0,33.0,0.0
546,0,58.0,90.0,0.0
546,3,15.0,78.0,0.0
546,0,71.0,2.0,0.0
546,0,76.0,59.0,0.0
546,3,74.0,65.0,0.0
546,0,79.0,40.0,0.0
546,3,42.0,76.0,0.0
546,3,23.0,18.0,0.0
546,3,33.0,50.0,0.0
546,3,65.0,42.0,0.0
546,3,56.0,95.0,0.0
546,0,62.0,91.0,0.0
546,3,59.0,47.0,0.0
546,3,82.0,68.0,0.0
546,3,48.0,75.0,0.0
546,3,14.0,21.0,0.0
546,3,12.0,63.0,0.0
546,3,13.0,82.0,0.0
546,0,21.0,70.0,0.0
546,3,92.0,15.0,0.0
546,0,3.0,85.0,0.0
546,3,84.0,19.0,0.0
546,3,26.0,46.0,0.0
546,3,35.0,43.0,0.0
546,3,10.0,64.0,0.0
546,3,73.0,56.0,0.0
546,3,16.0,80.0,0.0
546,4,72.0,25.0,0.0
546,3,55.0,39.0,0.0
546,3,32.0,72.0,0.0
546,3,24.0,62.0,0.0
546,3,11.0,87.0,0.0
546,3,52.0,3.0,0.0
546,0,44.0,54.0,0.0
546,3,1.0,73.0,0.0
546,3,7.0,8.0,0.0
546,3,31.0,5.0,0.0
546,3,0.0,7.0,0.0
546,0,34.0,0.0,0.0
546,0,85.0,77.0,0.0
546,3,95.0,86.0,0.0
546,0,60.0,84.0,0.0
546,3,43.0,66.0,0.0
546,3,41.0,12.0,0.0
546,3,88.0,93.0,0.0
546,0,75.0,89.0,0.0
546,0,19.0,4.0,0.0
546,3,77.0,55.0,0.0
546,0,64.0,44.0,0.0
546,0,28.0,14.0,0.0
546,3,17.0,57.0,0.0
546,3,29.0,6.0,0.0
546,3,2.0,81.0,0.0
546,3,5.0,45.0,0.0
546,3,53.0,27.0,0.0
546,3,30.0,49.0,0.0
546,3,70.0,17.0,0.0
546,3,27.0,26.0,0.0
546,3,66.0,96.0,0.0
546,3,22.0,71.0,0.0
546,3,96.0,67.0,0.0
546,0,36.0,28.0,0.0
546,3,38.0,88.0,0.0
546,3,6.0,30.0,0.0
546,0,51.0,29.0,0.0
546,3,63.0,83.0,0.0
546,3,49.0,69.0,0.0
546,3,93.0,61.0,0.0
546,3,67.0,35.0,0.0
546,3,4.0,48.0,0.0
546,3,37.0,36.0,0.0
546,3,91.0,10.0,0.0
547,0,7.0,34.0,0.0
547,4,68.0,6.0,0.0
547,3,57.0,31.0,0.0
547,2,30.0,27.0,0.0
547,1,84.0,14.0,0.0
547,3,67.0,52.0,0.0
547,0,45.0,53.0,0.0
547,3,73.0,85.0,0.0
547,0,65.0,9.0,0.0
547,1,42.0,35.0,0.0
547,1,60.0,13.0,0.0
547,0,19.0,66.0,0.0
547,2,78.0,10.0,0.0
547,2,3.0,50.0,0.0
547,0,36.0,26.0,0.0
547,0,27.0,42.0,0.0
547,0,8.0,82.0,0.0
547,3,55.0,88.0,0.0
547,3,40.0,70.0,0.0
547,1,6.0,48.0,0.0
547,3,80.0,15.0,0.0
547,1,39.0,17.0,0.0
547,1,26.0,47.0,0.0
547,3,91.0,79.0,0.0
547,2,2.0,40.0,0.0
547,3,72.0,20.0,0.0
547,3,82.0,64.0,0.0
547,0,12.0,84.0,0.0
547,3,88.0,30.0,0.0
547,3,48.0,68.0,0.0
547,1,75.0,73.0,0.0
547,0,38.0,62.0,0.0
547,0,53.0,28.0,0.0
547,1,32.0,71.0,0.0
547,2,77.0,25.0,0.0
547,0,9.0,83.0,0.0
547,1,47.0,74.0,0.0
547,1,69.0,80.0,0.0
547,0,35.0,92.0,0.0
547,0,51.0,44.0,0.0
547,3,1.0,19.0,0.0
547,0,17.0,59.0,0.0
547,0,50.0,4.0,0.0
547,0,13.0,60.0,0.0
547,0,0.0,8.0,0.0
547,3,25.0,51.0,0.0
547,0,59.0,36.0,0.0
547,0,90.0,46.0,0.0
547,1,28.0,77.0,0.0
547,1,31.0,1.0,0.0
547,1,93.0,56.0,0.0
547,0,22.0,54.0,0.0
547,3,52.0,67.0,0.0
547,0,83.0,33.0,0.0
547,3,16.0,49.0,0.0
547,3,11.0,16.0,0.0
547,3,58.0,57.0,0.0
547,0,14.0,87.0,0.0
547,2,44.0,90.0,0.0
547,0,29.0,23.0,0.0
547,1,76.0,0.0,0.0
547,1,33.0,63.0,0.0
547,0,37.0,7.0,0.0
547,0,61.0,91.0,0.0
547,0,4.0,89.0,0.0
547,1,23.0,12.0,0.0
547,1,85.0,41.0,0.0
547,1,66.0,81.0,0.0
547,1,70.0,43.0,0.0
547,0,21.0,58.0,0.0
547,1,87.0,86.0,0.0
547,1,86.0,11.0,0.0
547,2,81.0,21.0,0.0
547,2,74.0,29.0,0.0
547,3,62.0,38.0,0.0
547,2,18.0,93.0,0.0
547,2,46.0,45.0,0.0
547,0,56.0,76.0,0.0
547,1,41.0,37.0,0.0
547,3,92.0,78.0,0.0
547,4,64.0,39.0,0.0
547,0,24.0,5.0,0.0
547,3,49.0,75.0,0.0
547,0,5.0,18.0,0.0
547,0,43.0,55.0,0.0
547,1,15.0,69.0,0.0
547,1,34.0,61.0,0.0
547,3,63.0,3.0,0.0
547,2,71.0,32.0,0.0
547,2,54.0,2.0,0.0
547,3,10.0,24.0,0.0
547,3,89.0,22.0,0.0
547,3,20.0,65.0,0.0
547,0,79.0,72.0,0.0
548,3,14.0,11.0,0.0
548,0,1.0,26.0,0.0
548,0,3.0,16.0,0.0
548,4,23.0,33.0,0.0
548,0,41.0,25.0,0.0
548,0,36.0,1.0,0.0
548,3,25.0,30.0,0.0
548,3,21.0,28.0,0.0
548,3,16.0,8.0,0.0
548,0,40.0,15.0,0.0
548,1,35.0,39.0,0.0
548,0,5.0,9.0,0.0
548,0,26.0,7.0,0.0
548,1,28.0,21.0,0.0
548,1,9.0,4.0,0.0
548,0,17.0,36.0,0.0
548,0,24.0,31.0,0.0
548,0,19.0,29.0,0.0
548,0,18.0,10.0,0.0
548,0,30.0,12.0,0.0
548,1,38.0,42.0,0.0
548,0,37.0,32.0,0.0
548,0,29.0,38.0,0.0
548,0,39.0,5.0,0.0
548,0,2.0,24.0,0.0
548,0,0.0,17.0,0.0
548,2,20.0,22.0,0.0
548,0,7.0,37.0,0.0
548,0,33.0,6.0,0.0
548,0,42.0,3.0,0.0
548,1,6.0,27.0,0.0
548,0,34.0,20.0,0.0
548,0,12.0,23.0,0.0
548,1,11.0,2.0,0.0
548,0,27.0,14.0,0.0
548,1,4.0,18.0,0.0
548,0,15.0,19.0,0.0
548,0,32.0,13.0,0.0
548,0,22.0,35.0,0.0
548,0,13.0,41.0,0.0
548,1,31.0,40.0,0.0
548,1,8.0,34.0,0.0
548,0,10.0,0.0,0.0
549,0,12.0,82.0,0.0
549,2,64.0,72.0,0.0
549,2,14.0,34.0,0.0
549,4,3.0,86.0,0.0
549,2,79.0,52.0,0.0
549,3,82.0,103.0,0.0
549,0,59.0,12.0,0.0
549,3,89.0,99.0,0.0
549,2,37.0,36.0,0.0
549,2,66.0,90.0,0.0
549,0,68.0,24.0,0.0
549,2,28.0,71.0,0.0
549,0,46.0,1.0,0.0
549,0,31.0,10.0,0.0
549,3,71.0,3.0,0.0
549,3,106.0,60.0,0.0
549,3,112.0,31.0,0.0
549,4,50.0,70.0,0.0
549,3,90.0,7.0,0.0
549,0,86.0,25.0,0.0
549,0,45.0,33.0,0.0
549,3,21.0,80.0,0.0
549,0,10.0,11.0,0.0
549,2,97.0,110.0,0.0
549,0,53.0,81.0,0.0
549,2,0.0,62.0,0.0
549,3,17.0,55.0,0.0
549,2,11.0,112.0,0.0
549,0,60.0,8.0,0.0
549,0,78.0,69.0,0.0
549,2,7.0,85.0,0.0
549,0,47.0,79.0,0.0
549,0,74.0,88.0,0.0
549,3,27.0,23.0,0.0
549,3,2.0,47.0,0.0
549,3,104.0,51.0,0.0
549,0,54.0,94.0,0.0
549,0,34.0,102.0,0.0
549,0,32.0,27.0,0.0
549,3,100.0,26.0,0.0
549,3,41.0,105.0,0.0
549,3,70.0,4.0,0.0
549,0,8.0,45.0,0.0
549,3,44.0,91.0,0.0
549,0,52.0,0.0,0.0
549,0,76.0,21.0,0.0
549,3,56.0,106.0,0.0
549,3,101.0,39.0,0.0
549,2,87.0,35.0,0.0
549,3,51.0,54.0,0.0
549,0,81.0,101.0,0.0
549,0,105.0,32.0,0.0
549,3,77.0,95.0,0.0
549,3,13.0,44.0,0.0
549,0,91.0,78.0,0.0
549,0,88.0,93.0,0.0
549,0,63.0,59.0,0.0
549,0,39.0,96.0,0.0
549,0,113.0,111.0,0.0
549,0,57.0,73.0,0.0
549,0,4.0,113.0,0.0
549,0,55.0,19.0,0.0
549,0,42.0,83.0,0.0
549,0,33.0,16.0,0.0
549,0,83.0,6.0,0.0
549,0,19.0,41.0,0.0
549,0,25.0,74.0,0.0
549,0,93.0,29.0,0.0
549,3,22.0,100.0,0.0
549,3,30.0,49.0,0.0
549,0,67.0,48.0,0.0
549,2,9.0,18.0,0.0
549,3,62.0,104.0,0.0
549,3,94.0,56.0,0.0
549,3,98.0,53.0,0.0
549,3,92.0,42.0,0.0
549,0,43.0,9.0,0.0
549,0,38.0,109.0,0.0
549,0,20.0,15.0,0.0
549,0,96.0,46.0,0.0
549,3,80.0,97.0,0.0
549,3,65.0,67.0,0.0
549,3,73.0,37.0,0.0
549,3,36.0,2.0,0.0
549,0,15.0,30.0,0.0
549,3,49.0,43.0,0.0
549,3,61.0,28.0,0.0
549,3,18.0,63.0,0.0
549,3,84.0,40.0,0.0
549,3,58.0,14.0,0.0
549,3,102.0,61.0,0.0
549,0,1.0,77.0,0.0
549,0,111.0,68.0,0.0
549,0,40.0,89.0,0.0
549,0,35.0,75.0,0.0
549,3,110.0,87.0,0.0
549,3,72.0,108.0,0.0
549,3,99.0,98.0,0.0
549,0,24.0,66.0,0.0
549,3,103.0,84.0,0.0
549,3,69.0,57.0,0.0
549,3,48.0,17.0,0.0
549,0,6.0,38.0,0.0
549,0,75.0,5.0,0.0
549,3,109.0,58.0,0.0
549,3,26.0,64.0,0.0
549,3,29.0,20.0,0.0
549,0,107.0,13.0,0.0
549,0,95.0,50.0,0.0
549,3,16.0,107.0,0.0
549,3,5.0,76.0,0.0
549,3,23.0,22.0,0.0
549,0,85.0,65.0,0.0
549,0,108.0,92.0,0.0
550,0,36.0,21.0,0.0
550,3,9.0,30.0,0.0
550,0,39.0,7.0,0.0
550,3,41.0,19.0,0.0
550,0,40.0,34.0,0.0
550,0,3.0,5.0,0.0
550,3,22.0,14.0,0.0
550,0,2.0,25.0,0.0
550,0,27.0,28.0,0.0
550,0,21.0,36.0,0.0
550,3,19.0,15.0,0.0
550,0,16.0,12.0,0.0
550,3,30.0,3.0,0.0
550,0,8.0,2.0,0.0
550,3,43.0,32.0,0.0
550,2,42.0,24.0,0.0
550,4,11.0,31.0,0.0
550,0,25.0,16.0,0.0
550,0,10.0,1.0,0.0
550,3,28.0,37.0,0.0
550,2,20.0,13.0,0.0
550,3,17.0,42.0,0.0
550,3,38.0,27.0,0.0
550,0,29.0,17.0,0.0
550,0,0.0,40.0,0.0
550,3,6.0,41.0,0.0
550,3,4.0,33.0,0.0
550,2,32.0,39.0,0.0
550,3,7.0,26.0,0.0
550,0,13.0,9.0,0.0
550,0,34.0,6.0,0.0
550,0,18.0,11.0,0.0
550,0,33.0,43.0,0.0
550,0,35.0,35.0,0.0
550,0,5.0,20.0,0.0
550,0,1.0,18.0,0.0
550,0,37.0,10.0,0.0
550,0,14.0,38.0,0.0
550,0,12.0,0.0,0.0
550,0,23.0,29.0,0.0
550,0,31.0,8.0,0.0
550,0,24.0,4.0,0.0
550,0,15.0,23.0,0.0
550,0,26.0,22.0,0.0
551,0,79.0,73.0,0.0
551,3,63.0,29.0,0.0
551,3,1.0,42.0,0.0
551,0,51.0,72.0,0.0
551,2,72.0,120.0,0.0
551,2,52.0,105.0,0.0
551,3,46.0,81.0,0.0
551,0,84.0,103.0,0.0
551,2,108.0,35.0,0.0
551,0,12.0,77.0,0.0
551,3,45.0,11.0,0.0
551,0,59.0,58.0,0.0
551,3,81.0,48.0,0.0
551,0,62.0,76.0,0.0
551,2,76.0,34.0,0.0
551,0,87.0,65.0,0.0
551,3,31.0,12.0,0.0
551,3,69.0,64.0,0.0
551,0,17.0,61.0,0.0
551,3,88.0,68.0,0.0
551,3,97.0,112.0,0.0
551,0,116.0,95.0,0.0
551,3,36.0,31.0,0.0
551,3,67.0,118.0,0.0
551,0,48.0,59.0,0.0
551,3,74.0,97.0,0.0
551,3,24.0,19.0,0.0
551,3,90.0,41.0,0.0
551,0,27.0,24.0,0.0
551,3,2.0,32.0,0.0
551,0,117.0,117.0,0.0
551,0,11.0,100.0,0.0
551,3,94.0,53.0,0.0
551,0,4.0,0.0,0.0
551,3,102.0,14.0,0.0
551,3,56.0,30.0,0.0
551,3,55.0,7.0,0.0
551,3,23.0,106.0,0.0
551,0,26.0,4.0,0.0
551,0,25.0,62.0,0.0
551,0,119.0,67.0,0.0
551,0,29.0,20.0,0.0
551,3,118.0,18.0,0.0
551,3,50.0,28.0,0.0
551,3,100.0,13.0,0.0
551,0,124.0,98.0,0.0
551,4,112.0,45.0,0.0
551,3,19.0,5.0,0.0
551,3,33.0,21.0,0.0
551,3,121.0,125.0,0.0
551,3,82.0,110.0,0.0
551,3,109.0,119.0,0.0
551,0,125.0,44.0,0.0
551,3,98.0,2.0,0.0
551,0,14.0,89.0,0.0
551,3,83.0,93.0,0.0
551,3,58.0,83.0,0.0
551,0,104.0,36.0,0.0
551,0,89.0,52.0,0.0
551,0,93.0,38.0,0.0
551,0,111.0,74.0,0.0
551,0,6.0,86.0,0.0
551,2,115.0,56.0,0.0
551,0,43.0,121.0,0.0
551,0,13.0,25.0,0.0
551,3,10.0,6.0,0.0
551,3,75.0,85.0,0.0
551,3,42.0,96.0,0.0
551,3,40.0,17.0,0.0
551,3,30.0,63.0,0.0
551,0,9.0,23.0,0.0
551,3,120.0,70.0,0.0
551,3,57.0,49.0,0.0
551,3,15.0,123.0,0.0
551,3,35.0,15.0,0.0
551,2,70.0,116.0,0.0
551,3,68.0,26.0,0.0
551,2,123.0,37.0,0.0
551,3,39.0,10.0,0.0
551,3,106.0,94.0,0.0
551,3,60.0,111.0,0.0
551,3,16.0,50.0,0.0
551,4,73.0,43.0,0.0
551,3,65.0,88.0,0.0
551,2,37.0,99.0,0.0
551,3,21.0,108.0,0.0
551,3,122.0,40.0,0.0
551,3,32.0,107.0,0.0
551,2,113.0,57.0,0.0
551,3,20.0,114.0,0.0
551,3,8.0,55.0,0.0
551,3,110.0,46.0,0.0
551,0,54.0,60.0,0.0
551,0,49.0,113.0,0.0
551,3,95.0,69.0,0.0
551,3,7.0,101.0,0.0
551,0,0.0,92.0,0.0
551,3,44.0,78.0,0.0
551,3,64.0,9.0,0.0
551,3,114.0,27.0,0.0
551,3,105.0,124.0,0.0
551,3,77.0,82.0,0.0
551,3,53.0,91.0,0.0
551,2,34.0,122.0,0.0
551,2,78.0,115.0,0.0
551,3,103.0,104.0,0.0
551,3,92.0,47.0,0.0
551,3,101.0,54.0,0.0
551,0,99.0,75.0,0.0
551,3,71.0,109.0,0.0
551,3,91.0,8.0,0.0
551,0,5.0,84.0,0.0
551,0,41.0,87.0,0.0
551,2,80.0,79.0,0.0
551,0,28.0,33.0,0.0
551,3,22.0,102.0,0.0
551,3,107.0,71.0,0.0
551,3,38.0,22.0,0.0
551,0,18.0,39.0,0.0
551,0,66.0,51.0,0.0
551,0,86.0,90.0,0.0
551,3,96.0,3.0,0.0
551,3,61.0,66.0,0.0
551,3,47.0,80.0,0.0
551,0,85.0,1.0,0.0
551,3,3.0,16.0,0.0
552,3,36.0,27.0,0.0
552,3,37.0,8.0,0.0
552,3,114.0,50.0,0.0
552,1,73.0,33.0,0.0
552,3,38.0,37.0,0.0
552,2,85.0,29.0,0.0
552,0,95.0,48.0,0.0
552,3,3.0,98.0,0.0
552,3,126.0,124.0,0.0
552,1,10.0,32.0,0.0
552,0,14.0,47.0,0.0
552,1,46.0,53.0,0.0
552,4,83.0,5.0,0.0
552,0,15.0,46.0,0.0
552,1,16.0,56.0,0.0
552,0,110.0,109.0,0.0
552,3,4.0,12.0,0.0
552,1,0.0,57.0,0.0
552,1,60.0,61.0,0.0
552,0,8.0,71.0,0.0
552,3,65.0,99.0,0.0
552,3,96.0,83.0,0.0
552,3,43.0,16.0,0.0
552,3,69.0,104.0,0.0
552,1,6.0,40.0,0.0
552,0,64.0,70.0,0.0
552,1,107.0,1.0,0.0
552,0,21.0,108.0,0.0
552,3,103.0,11.0,0.0
552,1,59.0,102.0,0.0
552,1,23.0,26.0,0.0
552,1,1.0,103.0,0.0
552,3,117.0,14.0,0.0
552,0,74.0,36.0,0.0
552,3,86.0,43.0,0.0
552,2,12.0,96.0,0.0
552,3,102.0,39.0,0.0
552,3,84.0,10.0,0.0
552,0,77.0,67.0,0.0
552,3,49.0,75.0,0.0
552,4,120.0,51.0,0.0
552,3,119.0,107.0,0.0
552,3,98.0,74.0,0.0
552,1,94.0,7.0,0.0
552,0,108.0,17.0,0.0
552,3,101.0,6.0,0.0
552,3,128.0,65.0,0.0
552,3,68.0,128.0,0.0
552,3,17.0,3.0,0.0
552,1,106.0,112.0,0.0
552,3,100.0,69.0,0.0
552,3,34.0,0.0,0.0
552,3,115.0,21.0,0.0
552,0,24.0,60.0,0.0
552,0,22.0,38.0,0.0
552,0,50.0,123.0,0.0
552,3,52.0,95.0,0.0
552,0,113.0,106.0,0.0
552,3,92.0,31.0,0.0
552,1,66.0,42.0,0.0
552,3,33.0,92.0,0.0
552,2,80.0,121.0,0.0
552,3,61.0,76.0,0.0
552,3,47.0,35.0,0.0
552,1,35.0,88.0,0.0
552,3,118.0,111.0,0.0
552,3,7.0,68.0,0.0
552,3,116.0,126.0,0.0
552,3,125.0,82.0,0.0
552,3,2.0,117.0,0.0
552,3,90.0,19.0,0.0
552,3,28.0,115.0,0.0
552,3,105.0,2.0,0.0
552,0,72.0,66.0,0.0
552,3,44.0,52.0,0.0
552,1,54.0,18.0,0.0
552,1,58.0,87.0,0.0
552,3,32.0,28.0,0.0
552,3,129.0,30.0,0.0
552,0,51.0,73.0,0.0
552,3,27.0,120.0,0.0
552,0,13.0,79.0,0.0
552,3,123.0,49.0,0.0
552,3,18.0,118.0,0.0
552,0,79.0,84.0,0.0
552,1,63.0,81.0,0.0
552,2,124.0,15.0,0.0
552,1,81.0,78.0,0.0
552,0,97.0,58.0,0.0
552,0,57.0,94.0,0.0
552,2,76.0,63.0,0.0
552,3,62.0,113.0,0.0
552,3,78.0,24.0,0.0
552,3,91.0,45.0,0.0
552,3,31.0,122.0,0.0
552,1,56.0,86.0,0.0
552,3,53.0,85.0,0.0
552,3,70.0,22.0,0.0
552,2,88.0,119.0,0.0
552,3,20.0,13.0,0.0
552,3,30.0,114.0,0.0
552,2,75.0,101.0,0.0
552,3,55.0,110.0,0.0
552,3,87.0,44.0,0.0
552,3,104.0,129.0,0.0
552,3,93.0,54.0,0.0
552,3,45.0,105.0,0.0
552,1,122.0,9.0,0.0
552,3,5.0,23.0,0.0
552,3,26.0,80.0,0.0
552,3,109.0,59.0,0.0
552,2,11.0,64.0,0.0
552,3,29.0,89.0,0.0
552,0,82.0,93.0,0.0
552,3,112.0,41.0,0.0
552,3,67.0,77.0,0.0
552,3,99.0,72.0,0.0
552,3,48.0,34.0,0.0
552,3,25.0,90.0,0.0
552,3,39.0,55.0,0.0
552,1,42.0,25.0,0.0
552,0,71.0,20.0,0.0
552,0,41.0,97.0,0.0
552,0,111.0,91.0,0.0
552,1,127.0,125.0,0.0
552,3,9.0,4.0,0.0
552,3,19.0,62.0,0.0
552,3,40.0,116.0,0.0
552,1,89.0,127.0,0.0
552,3,121.0,100.0,0.0
553,0,15.0,27.0,0.0
553,0,56.0,51.0,0.0
553,0,22.0,21.0,0.0
553,0,17.0,17.0,0.0
553,0,55.0,38.0,0.0
553,0,52.0,55.0,0.0
553,0,43.0,0.0,0.0
553,3,2.0,53.0,0.0
553,3,49.0,22.0,0.0
553,3,53.0,44.0,0.0
553,2,51.0,37.0,0.0
553,2,36.0,60.0,0.0
553,0,20.0,41.0,0.0
553,2,11.0,32.0,0.0
553,2,41.0,35.0,0.0
553,2,10.0,48.0,0.0
553,3,12.0,7.0,0.0
553,3,40.0,15.0,0.0
553,0,46.0,2.0,0.0
553,0,5.0,13.0,0.0
553,2,45.0,25.0,0.0
553,3,7.0,3.0,0.0
553,2,58.0,10.0,0.0
553,3,0.0,49.0,0.0
553,2,42.0,50.0,0.0
553,2,6.0,11.0,0.0
553,2,60.0,4.0,0.0
553,0,4.0,6.0,0.0
553,0,24.0,9.0,0.0
553,3,1.0,56.0,0.0
553,2,57.0,5.0,0.0
553,0,28.0,47.0,0.0
553,3,31.0,8.0,0.0
553,3,8.0,26.0,0.0
553,2,37.0,1.0,0.0
553,0,18.0,33.0,0.0
553,0,59.0,45.0,0.0
553,0,27.0,54.0,0.0
553,4,14.0,30.0,0.0
553,2,29.0,31.0,0.0
553,0,26.0,59.0,0.0
553,2,9.0,16.0,0.0
553,3,16.0,12.0,0.0
553,0,47.0,58.0,0.0
553,3,48.0,39.0,0.0
553,0,25.0,28.0,0.0
553,0,19.0,14.0,0.0
553,3,33.0,36.0,0.0
553,0,34.0,43.0,0.0
553,0,35.0,52.0,0.0
553,3,30.0,46.0,0.0
553,3,13.0,42.0,0.0
553,0,23.0,34.0,0.0
553,2,38.0,24.0,0.0
553,0,32.0,19.0,0.0
553,0,39.0,29.0,0.0
553,2,54.0,18.0,0.0
553,0,44.0,20.0,0.0
553,0,50.0,40.0,0.0
553,0,3.0,57.0,0.0
553,3,21.0,23.0,0.0
554,2,67.0,18.0,0.0
554,2,101.0,63.0,0.0
554,0,81.0,47.0,0.0
554,0,85.0,97.0,0.0
554,0,82.0,72.0,0.0
554,2,69.0,32.0,0.0
554,0,60.0,17.0,0.0
554,2,56.0,14.0,0.0
554,2,25.0,48.0,0.0
554,2,70.0,68.0,0.0
554,3,100.0,7.0,0.0
554,4,1.0,46.0,0.0
554,0,57.0,38.0,0.0
554,3,59.0,44.0,0.0
554,2,89.0,36.0,0.0
554,2,15.0,58.0,0.0
554,2,52.0,82.0,0.0
554,2,5.0,24.0,0.0
554,3,91.0,65.0,0.0
554,3,27.0,25.0,0.0
554,2,30.0,60.0,0.0
554,2,46.0,11.0,0.0
554,2,18.0,41.0,0.0
554,0,54.0,6.0,0.0
554,2,102.0,62.0,0.0
554,0,4.0,26.0,0.0
554,0,71.0,92.0,0.0
554,2,75.0,8.0,0.0
554,4,29.0,45.0,0.0
554,2,88.0,94.0,0.0
554,2,61.0,35.0,0.0
554,0,11.0,59.0,0.0
554,3,37.0,73.0,0.0
554,2,21.0,30.0,0.0
554,2,14.0,21.0,0.0
554,0,92.0,76.0,0.0
554,2,23.0,15.0,0.0
554,3,35.0,5.0,0.0
554,2,2.0,88.0,0.0
554,0,20.0,43.0,0.0
554,3,8.0,90.0,0.0
554,2,31.0,87.0,0.0
554,2,34.0,84.0,0.0
554,3,33.0,28.0,0.0
554,3,96.0,55.0,0.0
554,2,84.0,49.0,0.0
554,3,80.0,83.0,0.0
554,3,73.0,67.0,0.0
554,0,74.0,64.0,0.0
554,2,28.0,56.0,0.0
554,0,24.0,31.0,0.0
554,2,53.0,66.0,0.0
554,3,32.0,19.0,0.0
554,0,50.0,16.0,0.0
554,2,68.0,78.0,0.0
554,0,41.0,20.0,0.0
554,2,87.0,101.0,0.0
554,2,94.0,52.0,0.0
554,2,0.0,91.0,0.0
554,2,62.0,1.0,0.0
554,2,3.0,74.0,0.0
554,2,98.0,69.0,0.0
554,2,10.0,103.0,0.0
554,3,95.0,80.0,0.0
554,2,90.0,40.0,0.0
554,2,38.0,27.0,0.0
554,2,22.0,77.0,0.0
554,2,64.0,71.0,0.0
554,2,86.0,2.0,0.0
554,3,55.0,81.0,0.0
554,3,47.0,22.0,0.0
554,2,40.0,29.0,0.0
554,3,12.0,99.0,0.0
554,2,26.0,85.0,0.0
554,2,77.0,100.0,0.0
554,3,66.0,42.0,0.0
554,2,78.0,86.0,0.0
554,2,13.0,96.0,0.0
554,0,6.0,3.0,0.0
554,3,65.0,34.0,0.0
554,3,16.0,70.0,0.0
554,3,51.0,13.0,0.0
554,3,93.0,9.0,0.0
554,3,17.0,10.0,0.0
554,0,83.0,0.0,0.0
